"zip","block_geoid"
78207,480291703005001
78207,480291703005002
78207,480291703005003
78207,480291703005004
78207,480291703005005
78207,480291703005006
78207,480291703005007
78207,480291703005008
78207,480291703005009
78207,480291703005010
78207,480291703005011
78207,480291703005012
78207,480291703005013
78207,480291703005014
78207,480291703005015
78207,480291703005016
78207,480291703005017
78207,480291703005018
78207,480291703005019
78207,480291703005020
78207,480291703005021
78207,480291703005022
78207,480291703005023
78207,480291703005024
78207,480291703005025
78207,480291703005026
78207,480291703005027
78207,480291703005028
78207,480291703005029
78207,480291703005030
78207,480291703005031
78207,480291703005032
78207,480291703005033
78207,480291703005034
78207,480291703006000
78207,480291703006001
78207,480291703006002
78207,480291703006003
78207,480291703006004
78207,480291703006006
78207,480291703006007
78207,480291703006008
78207,480291703006010
78207,480291703006012
78207,480291703006013
78207,480291703006014
78207,480291703006015
78207,480291703006016
78207,480291703006017
78207,480291703006019
78207,480291703006020
78207,480291703006021
78207,480291703006022
78207,480291703006023
78207,480291703006024
78207,480291703006025
78207,480291704011006
78207,480291704011007
78207,480291704011009
78207,480291704011010
78207,480291704011011
78207,480291704011012
78207,480291704011013
78207,480291704011014
78207,480291704011015
78207,480291704011016
78207,480291704011017
78207,480291704011018
78207,480291704011019
78207,480291704011020
78207,480291704011021
78207,480291704011022
78207,480291704011023
78207,480291704011024
78207,480291704011025
78207,480291704011026
78207,480291704011027
78207,480291704011028
78207,480291704011029
78207,480291704011030
78207,480291704012006
78207,480291704012007
78207,480291704012008
78207,480291704012009
78207,480291704012010
78207,480291704012011
78207,480291704012012
78207,480291704012013
78207,480291704012018
78207,480291704012019
78207,480291704012020
78207,480291704012021
78207,480291704012022
78207,480291704012023
78207,480291704012024
78207,480291704012025
78207,480291704012026
78207,480291704012027
78207,480291704013003
78207,480291704013004
78207,480291704013005
78207,480291704013006
78207,480291704013007
78207,480291704013008
78207,480291704013011
78207,480291704013012
78207,480291704013013
78207,480291704013014
78207,480291704013015
78207,480291704013016
78207,480291704013017
78207,480291704013018
78207,480291704013019
78207,480291704013020
78207,480291704013021
78207,480291704013022
78207,480291704013023
78207,480291704014000
78207,480291704014001
78207,480291704014002
78207,480291704014003
78207,480291704014004
78207,480291704014005
78207,480291704014006
78207,480291704014007
78207,480291704014008
78207,480291704014009
78207,480291704014010
78207,480291704014011
78207,480291704014012
78207,480291704014013
78207,480291704014014
78207,480291704014015
78207,480291704014016
78207,480291704014017
78207,480291704014018
78207,480291704014019
78207,480291704014020
78207,480291704014021
78207,480291704014022
78207,480291704014023
78207,480291704014024
78207,480291704014025
78207,480291704014026
78207,480291704014027
78207,480291704014028
78207,480291704014029
78207,480291704014030
78207,480291704014031
78207,480291704014032
78207,480291704014033
78207,480291704014034
78207,480291704021000
78207,480291704021001
78207,480291704021002
78207,480291704021003
78207,480291704021004
78207,480291704021005
78207,480291704021006
78207,480291704021007
78207,480291704021008
78207,480291704021009
78207,480291704021010
78207,480291704021011
78207,480291704021012
78207,480291704021013
78207,480291704021014
78207,480291704021015
78207,480291704021016
78207,480291704021017
78207,480291704021018
78207,480291704021019
78207,480291704021020
78207,480291704021021
78207,480291704021022
78207,480291704021023
78207,480291704021024
78207,480291704021025
78207,480291704021026
78207,480291704021027
78207,480291704021028
78207,480291704021029
78207,480291704021030
78207,480291704021031
78207,480291704021032
78207,480291704021033
78207,480291704021034
78207,480291704021035
78207,480291704022000
78207,480291704022001
78207,480291704022002
78207,480291704022003
78207,480291704022004
78207,480291704022005
78207,480291704022006
78207,480291704022007
78207,480291704022008
78207,480291704022009
78207,480291704022010
78207,480291704022011
78207,480291704022012
78207,480291704022013
78207,480291704022014
78207,480291704022015
78207,480291704022016
78207,480291704022017
78207,480291704022018
78207,480291704022019
78207,480291704022020
78207,480291704022021
78207,480291704022022
78207,480291704022023
78207,480291704022024
78207,480291704023000
78207,480291704023001
78207,480291704023002
78207,480291704023003
78207,480291704023004
78207,480291704023005
78207,480291704023006
78207,480291704023007
78207,480291704023008
78207,480291704023009
78207,480291704023010
78207,480291704023011
78207,480291704023012
78207,480291704023013
78207,480291704023014
78207,480291704023015
78207,480291704023016
78207,480291704023017
78207,480291704023018
78207,480291704023019
78207,480291704023020
78207,480291704023021
78207,480291704023022
78207,480291704023023
78207,480291704023024
78207,480291704023025
78207,480291704023026
78207,480291704024000
78207,480291704024001
78207,480291704024002
78207,480291704024003
78207,480291704024004
78207,480291704024005
78207,480291704024006
78207,480291704024007
78207,480291704024008
78207,480291704024009
78207,480291704024010
78207,480291704024011
78207,480291704024012
78207,480291704024013
78207,480291704024014
78207,480291704024015
78207,480291704024016
78207,480291704024017
78207,480291704024018
78207,480291704024019
78207,480291704024020
78207,480291704024021
78207,480291704024022
78207,480291704024023
78207,480291704024024
78207,480291707001032
78207,480291708001001
78207,480291708001006
78207,480291708001007
78207,480291708001008
78207,480291708001010
78207,480291708001011
78207,480291708001012
78207,480291708001013
78207,480291708001014
78207,480291708001017
78207,480291708001018
78207,480291708001019
78207,480291708001020
78207,480291708001021
78207,480291708001022
78207,480291708001023
78207,480291708001024
78207,480291709002000
78207,480291709002001
78207,480291709002003
78207,480291709002017
78207,480291709003000
78207,480291709003002
78207,480291709003003
78207,480291709003006
78207,480291709003007
78207,480291709003008
78207,480291709003009
78207,480291709003010
78207,480291709003011
78207,480291709003012
78207,480291709003013
78207,480291709003014
78207,480291709003015
78207,480291709003016
78207,480291709003017
78207,480291709003018
78207,480291709003019
78207,480291709003020
78207,480291709003021
78207,480291709003022
78207,480291709003023
78207,480291709003024
78207,480291815063010
78208,480291110001000
78208,480291110001001
78208,480291110001002
78208,480291110001003
78208,480291110001004
78208,480291110001005
78208,480291110001006
78208,480291110001007
78208,480291110001008
78208,480291110001009
78208,480291110001010
78208,480291110001011
78208,480291110001012
78208,480291110001013
78208,480291110001014
78208,480291110001015
78208,480291110001016
78208,480291110001017
78208,480291110001018
78208,480291110001019
78208,480291110001020
78208,480291110002000
78208,480291110002001
78208,480291110002002
78208,480291110002003
78208,480291110002004
78208,480291110002005
78208,480291110002006
78208,480291110002007
78208,480291110002008
78208,480291110002009
78208,480291110002010
78208,480291110002011
78208,480291110002012
78208,480291110002013
78208,480291110002014
78208,480291110002015
78208,480291110002016
78208,480291110002017
78208,480291110002018
78208,480291110002019
78208,480291110002020
78208,480291110002021
78208,480291110002031
78208,480291110002032
78208,480291110002033
78208,480291110002034
78208,480291110002035
78208,480291110002036
78208,480291110002037
78208,480291110002038
78208,480291110002039
78208,480291110002040
78208,480291110002041
78208,480291110002042
78208,480291110002043
78208,480291110002044
78208,480291110002045
78208,480291110002046
78208,480291110002047
78208,480291110002051
78208,480291110003002
78208,480291110003006
78208,480291110003012
78208,480291110003013
78208,480291110003014
78208,480291110003015
78208,480291110003016
78208,480291110003017
78208,480291110003018
78208,480291110003019
78208,480291110003020
78208,480291110003031
78208,480291307001003
78208,480291307001004
78208,480291307001007
78208,480291307001008
78208,480291307001009
78208,480291307001010
78208,480291307001011
78208,480291307001012
78208,480291307001014
78208,480291307001017
78208,480291307001018
78208,480291307001019
78208,480291307001020
78208,480291307001021
78208,480291307001022
78208,480291307001023
78208,480291307001024
78208,480291307001025
78208,480291307001026
78208,480291307001027
78208,480291307001028
78208,480291307002000
78208,480291307002001
78208,480291307002003
78208,480291307002004
78208,480291307002005
78208,480291307002006
78208,480291307002007
78208,480291307002008
78208,480291307002009
78208,480291307002010
78208,480291307002011
78208,480291307002012
78208,480291307002013
78208,480291307002014
78208,480291307002015
78208,480291307002016
78208,480291307002017
78208,480291307002018
78208,480291307002019
78208,480291307002020
78208,480291307002021
78208,480291307002022
78208,480291307002023
78208,480291307002024
78208,480291307002025
78208,480291307002026
78208,480291307002027
78208,480291307002028
78208,480291307002029
78208,480291307002031
78208,480291307002032
78209,480291201001010
78209,480291201001073
78209,480291203011001
78209,480291203011002
78209,480291203011003
78209,480291203011004
78209,480291203011005
78209,480291203011008
78209,480291203011009
78209,480291203011010
78209,480291203011011
78209,480291203011012
78209,480291203011015
78209,480291203011016
78209,480291203011017
78209,480291203011018
78209,480291203011020
78209,480291203011022
78209,480291203011023
78209,480291203011024
78209,480291203011025
78209,480291203011026
78209,480291203011027
78209,480291203011030
78209,480291203011031
78209,480291203011032
78209,480291203011033
78209,480291203011034
78209,480291203011035
78209,480291203012001
78209,480291203012002
78209,480291203012003
78209,480291203012004
78209,480291203012005
78209,480291203012006
78209,480291203012007
78209,480291203012009
78209,480291203012010
78209,480291203012011
78209,480291203012012
78209,480291203012013
78209,480291203012014
78209,480291203012015
78209,480291203012017
78209,480291203012018
78209,480291203012019
78209,480291203012020
78209,480291203012021
78209,480291203012022
78209,480291203012024
78209,480291203012025
78209,480291203012026
78209,480291203012027
78209,480291203012028
78209,480291203012030
78209,480291203012031
78209,480291203012032
78209,480291203012033
78209,480291203012034
78209,480291203012035
78209,480291203012036
78209,480291203012037
78209,480291203012038
78209,480291203012039
78209,480291203012040
78209,480291203012041
78209,480291203012042
78209,480291203012043
78209,480291203021000
78209,480291203021001
78209,480291203021002
78209,480291203021003
78209,480291203021004
78209,480291203021005
78209,480291203021006
78209,480291203021007
78209,480291203021008
78209,480291203021009
78209,480291203021010
78209,480291203021011
78209,480291203021012
78209,480291203021013
78209,480291203021014
78209,480291203021015
78209,480291203021016
78209,480291203021017
78209,480291203021018
78209,480291203021019
78209,480291203021020
78209,480291203021021
78209,480291203021022
78209,480291203021024
78209,480291203021025
78209,480291203021028
78209,480291203021029
78209,480291203022000
78209,480291203022001
78209,480291203022002
78209,480291203022003
78209,480291203022004
78209,480291203022005
78209,480291203022006
78209,480291203022007
78209,480291203022008
78209,480291203022009
78209,480291203022010
78209,480291203022011
78209,480291203022012
78209,480291203022013
78209,480291203022014
78209,480291203022015
78209,480291203022016
78209,480291203022017
78209,480291203022018
78209,480291203022019
78209,480291203022020
78209,480291203022021
78209,480291203022022
78209,480291203022023
78209,480291203022024
78209,480291203023000
78209,480291203023001
78209,480291203023002
78209,480291203023003
78209,480291203023004
78209,480291203023005
78209,480291203023007
78209,480291203023008
78209,480291203023009
78209,480291203023012
78209,480291203023013
78209,480291203023014
78209,480291203023015
78209,480291203023016
78209,480291203023018
78209,480291203023019
78209,480291203023020
78209,480291203023021
78209,480291203023022
78209,480291203024000
78209,480291203024001
78209,480291203024002
78209,480291203024003
78209,480291203024004
78209,480291203024006
78209,480291203024007
78209,480291203024008
78209,480291203024009
78209,480291203024010
78209,480291203024011
78209,480291203024013
78209,480291203024014
78209,480291203024015
78209,480291203024016
78209,480291203024017
78209,480291203024018
78209,480291203024019
78209,480291203024020
78209,480291203024021
78209,480291203024023
78209,480291203024024
78209,480291203025000
78209,480291203025001
78209,480291203025002
78209,480291203025003
78209,480291203025004
78209,480291203025005
78209,480291203025006
78209,480291203025007
78209,480291203025008
78209,480291203025009
78209,480291203025010
78209,480291203025011
78209,480291203025012
78209,480291203025013
78209,480291203025015
78209,480291203025016
78209,480291203025018
78209,480291203025019
78209,480291203025021
78209,480291203025022
78209,480291203025023
78209,480291203025024
78209,480291203025025
78209,480291203025026
78209,480291203025027
78209,480291204011001
78209,480291204011003
78209,480291204011004
78209,480291204011005
78209,480291204011006
78209,480291204011007
78209,480291204011008
78209,480291204011009
78209,480291204011010
78209,480291204011011
78209,480291204011012
78209,480291204011013
78209,480291204011018
78209,480291204011019
78209,480291204011020
78209,480291204011021
78209,480291204011022
78209,480291204011023
78209,480291204011026
78209,480291204011027
78209,480291204011028
78209,480291204011029
78209,480291204012004
78209,480291204012005
78209,480291204012006
78209,480291204012007
78209,480291204012008
78209,480291204012009
78209,480291204012010
78209,480291204012011
78209,480291204012012
78209,480291204012013
78209,480291204012014
78209,480291204012015
78209,480291204012017
78209,480291204012018
78209,480291204012019
78209,480291204012023
78209,480291204012024
78209,480291204012025
78209,480291204012026
78209,480291204012029
78209,480291204013000
78209,480291204013001
78209,480291204013002
78209,480291204013004
78209,480291204013005
78209,480291204013006
78209,480291204013007
78209,480291204013009
78209,480291204013010
78209,480291204013011
78209,480291204013012
78209,480291204013013
78209,480291204013014
78209,480291204013016
78209,480291204021000
78209,480291204021001
78209,480291204021003
78209,480291204021004
78209,480291204021005
78209,480291204021006
78209,480291204021007
78209,480291204021008
78209,480291204021009
78209,480291204021010
78209,480291204021011
78209,480291204021012
78209,480291204021013
78209,480291204021014
78209,480291204021015
78209,480291204021017
78209,480291204021020
78209,480291204022000
78209,480291204022001
78209,480291204022002
78209,480291204022003
78209,480291204022004
78209,480291204022005
78209,480291204022006
78209,480291204022007
78209,480291204022008
78209,480291204022009
78209,480291204022010
78209,480291204022011
78209,480291204022012
78209,480291204022013
78209,480291204022014
78209,480291204022016
78209,480291204022017
78209,480291204022018
78209,480291204022019
78209,480291204022020
78209,480291204022021
78209,480291204022022
78209,480291204022023
78209,480291204022024
78209,480291204022025
78209,480291204022026
78209,480291204022027
78209,480291204022028
78209,480291204022029
78209,480291204022030
78209,480291204023005
78209,480291204023006
78209,480291204023007
78209,480291204023008
78209,480291204023009
78209,480291204023014
78209,480291204023015
78209,480291204023016
78209,480291204023017
78209,480291204023018
78209,480291204023019
78209,480291204023020
78209,480291204023021
78209,480291204023022
78209,480291204023023
78209,480291204023024
78209,480291204023025
78209,480291204023026
78209,480291204023027
78209,480291204023028
78209,480291204023029
78209,480291204023030
78209,480291204023031
78209,480291204023032
78209,480291204023033
78209,480291204023034
78209,480291204023035
78209,480291204023036
78209,480291204023037
78209,480291206011000
78209,480291206011001
78209,480291206011002
78209,480291206011003
78209,480291206011004
78209,480291206011005
78209,480291206011006
78209,480291206011007
78209,480291206011008
78209,480291206012000
78209,480291206012001
78209,480291206012002
78209,480291206012003
78209,480291206012004
78209,480291206012005
78209,480291206012006
78209,480291206012007
78209,480291206012008
78209,480291206012009
78209,480291206012010
78209,480291206012011
78209,480291206012012
78209,480291206012013
78209,480291206012014
78209,480291206012015
78209,480291206012016
78209,480291206012017
78209,480291206013000
78209,480291206013001
78209,480291206013002
78209,480291206013003
78209,480291206013004
78209,480291206021000
78209,480291206021001
78209,480291206021002
78209,480291206021003
78209,480291206021004
78209,480291206021005
78209,480291206021006
78209,480291206021007
78209,480291206021008
78209,480291206021009
78209,480291206021010
78209,480291206021011
78209,480291206021012
78209,480291206022000
78209,480291206022001
78209,480291206022002
78209,480291206022003
78209,480291206022004
78209,480291206022005
78209,480291206022006
78209,480291206022007
78209,480291206022008
78209,480291206022009
78209,480291206022010
78209,480291206022011
78209,480291206022012
78209,480291206022013
78209,480291206023001
78209,480291206023002
78209,480291206023003
78209,480291206023004
78209,480291206023006
78209,480291206023007
78209,480291206023008
78209,480291206023009
78209,480291206023010
78209,480291206023011
78209,480291206023012
78209,480291206023013
78209,480291206023014
78209,480291206024000
78209,480291206024001
78209,480291206024002
78209,480291206024003
78209,480291206024004
78209,480291206024005
78209,480291206024006
78209,480291206024007
78209,480291206024008
78209,480291206024009
78209,480291206024010
78209,480291206024012
78209,480291207012002
78209,480291207012003
78209,480291207012004
78209,480291207012005
78209,480291207012006
78209,480291207012007
78209,480291207012008
78209,480291207012009
78209,480291207012010
78209,480291207012012
78209,480291207012013
78209,480291207013002
78209,480291207013003
78209,480291207013004
78209,480291207013005
78209,480291207013006
78209,480291207014004
78209,480291207014005
78209,480291207014006
78209,480291207014007
78209,480291207014008
78209,480291207014009
78209,480291207014010
78209,480291207014011
78209,480291207014012
78209,480291207014013
78209,480291207014014
78209,480291207014015
78209,480291207014016
78209,480291207014017
78209,480291207014018
78209,480291207014019
78209,480291207014020
78209,480291207014021
78209,480291207014022
78209,480291207014023
78209,480291207014024
78209,480291207014025
78209,480291207014026
78209,480291207014027
78209,480291207015000
78209,480291207015001
78209,480291207015002
78209,480291207015003
78209,480291207015004
78209,480291207021000
78209,480291207021001
78209,480291207021002
78209,480291207021003
78209,480291207021004
78209,480291207021005
78209,480291207021006
78209,480291207021007
78209,480291207021008
78209,480291207021009
78209,480291207021010
78209,480291207021011
78209,480291207021012
78209,480291207021013
78209,480291207021014
78209,480291207021015
78209,480291207021016
78209,480291207021017
78209,480291207021018
78209,480291207022000
78209,480291207022001
78209,480291207022002
78209,480291207022003
78209,480291207022004
78209,480291207022005
78209,480291207022006
78209,480291207023000
78209,480291207023001
78209,480291207024000
78209,480291207024001
78209,480291207024006
78209,480291207024007
78209,480291207024008
78209,480291207024009
78209,480291207024011
78209,480291207024012
78209,480291207024014
78209,480291207024015
78209,480291207024016
78209,480291207024017
78209,480291208001004
78209,480291208001005
78209,480291208001006
78209,480291208001007
78209,480291208001008
78209,480291208001009
78209,480291208001010
78209,480291208001011
78209,480291208001012
78209,480291208001013
78209,480291208001014
78209,480291208001015
78209,480291208002000
78209,480291208002001
78209,480291208002002
78209,480291208002003
78209,480291208002004
78209,480291208002005
78209,480291208002006
78209,480291208002007
78209,480291208002008
78209,480291208002009
78209,480291208002010
78209,480291208002011
78209,480291208002012
78209,480291208002013
78209,480291208002014
78209,480291208002015
78209,480291208002016
78209,480291208002017
78209,480291208002018
78209,480291208002019
78209,480291208002020
78209,480291208003000
78209,480291208003001
78209,480291208003002
78209,480291208003003
78209,480291208003004
78209,480291208003005
78209,480291208003006
78209,480291208003007
78209,480291208003008
78209,480291208003009
78209,480291208003010
78209,480291208003011
78209,480291208003012
78209,480291208003013
78209,480291208003014
78209,480291208003015
78209,480291208003016
78209,480291208003017
78209,480291208003018
78209,480291208003019
78209,480291208004002
78209,480291208004003
78209,480291208004004
78209,480291208004005
78209,480291208004006
78209,480291208004007
78209,480291208004008
78209,480291208004009
78209,480291208004010
78209,480291208004011
78209,480291208004012
78209,480291208004013
78209,480291208004014
78209,480291208004015
78209,480291208004016
78209,480291208004017
78209,480291208004018
78209,480291208005003
78209,480291208005004
78209,480291208005005
78209,480291208005006
78209,480291208005007
78209,480291208005008
78209,480291208005009
78209,480291208005010
78209,480291208005011
78209,480291208005012
78209,480291208005013
78209,480291208005014
78209,480291208005015
78209,480291208005016
78209,480291208005017
78209,480291208005018
78209,480291208006000
78209,480291208006001
78209,480291208006002
78209,480291208006003
78209,480291208006004
78209,480291208006005
78209,480291208006006
78209,480291208006007
78209,480291208006008
78209,480291208006009
78209,480291208006010
78209,480291208006011
78209,480291208006012
78209,480291208006013
78209,480291208006014
78209,480291208006016
78209,480291208006017
78209,480291208007000
78209,480291208007001
78209,480291208007002
78209,480291208007003
78209,480291208007004
78209,480291208007005
78209,480291208007006
78209,480291208007007
78209,480291208007008
78209,480291208007009
78209,480291208007010
78209,480291208007012
78209,480291208007013
78209,480291208007014
78209,480291208007015
78209,480291208007016
78209,480291208007017
78209,480291208007018
78209,480291208007019
78209,480291208007020
78209,480291208007021
78209,480291208007022
78209,480291208007023
78209,480291208007024
78209,480291208007025
78209,480291208007026
78209,480291208007027
78209,480291209011013
78209,480291210005016
78209,480291210005019
78209,480291210005020
78209,480291210005021
78209,480291920001000
78209,480291920001001
78209,480291920001009
78209,480291920001010
78209,480291920001016
78209,480291920001017
78209,480291920001018
78209,480291920001019
78209,480291920001020
78209,480291920001023
78209,480291920001024
78209,480291920001025
78209,480291920001026
78209,480291920001043
78209,480291920001044
78209,480291920001045
78209,480291920001049
78209,480291920002000
78209,480291920002001
78209,480291920002002
78209,480291920002003
78209,480291920002004
78209,480291920002005
78209,480291920003000
78209,480291920003001
78209,480291920003002
78209,480291920003003
78209,480291920003004
78209,480291920003005
78209,480291920003006
78209,480291920003007
78209,480291920003008
78209,480291920003009
78209,480291920003010
78209,480291920003011
78209,480291920003012
78209,480291920003013
78209,480291920004000
78209,480291920004001
78209,480291920004002
78209,480291920004003
78209,480291920004004
78209,480291920004005
78209,480291920004006
78209,480291920004007
78209,480291920004008
78209,480291920004011
78209,480291920005000
78209,480291920005001
78209,480291920005002
78209,480291920005003
78209,480291920005004
78209,480291920005005
78209,480291920005006
78209,480291920005007
78209,480291920005008
78209,480291920005009
78209,480291920005010
78209,480291920005011
78209,480291920005012
78209,480291920005013
78210,480291103001000
78210,480291103001001
78210,480291103001002
78210,480291103001003
78210,480291103001004
78210,480291103001007
78210,480291103001008
78210,480291103001009
78210,480291103001010
78210,480291103001011
78210,480291103001012
78210,480291103001013
78210,480291103001014
78210,480291103001015
78210,480291103001016
78210,480291103001017
78210,480291103001019
78210,480291103001020
78210,480291103001021
78210,480291103001022
78210,480291103001023
78210,480291103001024
78210,480291103002001
78210,480291103002002
78210,480291103002004
78210,480291103002005
78210,480291103002006
78210,480291103002007
78210,480291103002008
78210,480291103002009
78210,480291103002010
78210,480291103002011
78210,480291103002012
78210,480291103002013
78210,480291103002014
78210,480291103002015
78210,480291103002016
78210,480291103002017
78210,480291103002018
78210,480291103002019
78210,480291103002020
78210,480291103002021
78210,480291103002022
78210,480291103002023
78210,480291103002024
78210,480291103003014
78210,480291103003015
78210,480291103003034
78210,480291303001004
78210,480291303001005
78210,480291303001006
78210,480291303001007
78210,480291303001008
78210,480291303001009
78210,480291303001010
78210,480291303001011
78210,480291303001012
78210,480291303001013
78210,480291303001014
78210,480291303001015
78210,480291303001016
78210,480291303002001
78210,480291303002002
78210,480291303002003
78210,480291303002004
78210,480291303002005
78210,480291303002006
78210,480291303002007
78210,480291303002008
78210,480291303002009
78210,480291303002010
78210,480291303002011
78210,480291303002012
78210,480291303003006
78210,480291303003007
78210,480291303003008
78210,480291303003009
78210,480291303003010
78210,480291303003011
78210,480291303003012
78210,480291303003013
78210,480291303003014
78210,480291303003015
78210,480291303003016
78210,480291303003017
78210,480291303004006
78210,480291303004007
78210,480291303004010
78210,480291303004011
78210,480291303004012
78210,480291303004013
78210,480291303004015
78210,480291303004016
78210,480291303004017
78210,480291303004018
78210,480291303004019
78210,480291303004020
78210,480291303004021
78210,480291303004022
78210,480291303004023
78210,480291303004024
78210,480291303004025
78210,480291303004026
78210,480291303004027
78210,480291304011010
78210,480291304011011
78210,480291304011012
78210,480291304011013
78210,480291304011014
78210,480291304011015
78210,480291304011016
78210,480291304011017
78210,480291304011018
78210,480291304011019
78210,480291304011020
78210,480291304011021
78210,480291304011022
78210,480291304012000
78210,480291304012001
78210,480291304012002
78210,480291304012003
78210,480291304012004
78210,480291304012005
78210,480291304012006
78210,480291304012007
78210,480291304012008
78210,480291304012009
78210,480291304012010
78210,480291304012011
78210,480291304012012
78210,480291304012013
78210,480291304012014
78210,480291304012015
78210,480291304012016
78210,480291304013003
78210,480291304013008
78210,480291304013011
78210,480291304013012
78210,480291304013013
78210,480291304013014
78210,480291304013015
78210,480291304013016
78210,480291304013017
78210,480291304013018
78210,480291304013019
78210,480291304013020
78210,480291304013021
78210,480291304014009
78210,480291304014010
78210,480291304014011
78210,480291304014013
78210,480291304014014
78210,480291304014015
78210,480291304014016
78210,480291304014017
78210,480291304014018
78210,480291304014019
78210,480291304021019
78210,480291304021020
78210,480291304021021
78210,480291304021022
78210,480291304022001
78210,480291304022006
78210,480291304022009
78210,480291304022010
78210,480291304022015
78210,480291304022016
78210,480291304022017
78210,480291304022018
78210,480291304022019
78210,480291304022020
78210,480291304023008
78210,480291304023009
78210,480291304023010
78210,480291304023011
78210,480291304023012
78210,480291311003010
78210,480291311003011
78210,480291311003012
78210,480291311003013
78210,480291311003014
78210,480291311003015
78210,480291311003016
78210,480291311003017
78210,480291401001000
78210,480291401001001
78210,480291401001002
78210,480291401001004
78210,480291401001005
78210,480291401001006
78210,480291401001007
78210,480291401001008
78210,480291401001009
78210,480291401001010
78210,480291401001011
78210,480291401001012
78210,480291401001013
78210,480291401001014
78210,480291401002003
78210,480291401002004
78210,480291401002005
78210,480291401002006
78210,480291401002007
78210,480291401002008
78210,480291401002009
78210,480291401002010
78210,480291401002011
78210,480291401002012
78210,480291401002013
78210,480291401002014
78210,480291401002015
78210,480291401002016
78210,480291401002017
78210,480291401002018
78210,480291401002019
78210,480291401002020
78210,480291401002025
78210,480291401002026
78210,480291401002027
78210,480291401002028
78210,480291401002030
78210,480291401002031
78210,480291401002032
78210,480291402001002
78210,480291402001003
78210,480291402001004
78210,480291402001005
78210,480291402001006
78210,480291402001007
78210,480291402001008
78210,480291402001009
78210,480291402001013
78210,480291402001014
78210,480291402001015
78210,480291402001016
78210,480291402001017
78210,480291402001018
78210,480291402001022
78210,480291402002001
78210,480291402002002
78210,480291402002003
78210,480291402002004
78210,480291402002005
78210,480291402002006
78210,480291402002007
78210,480291402002008
78210,480291402002009
78210,480291402002010
78210,480291402002011
78210,480291402002012
78210,480291402002013
78210,480291402002014
78210,480291402002015
78210,480291402002016
78210,480291402003003
78210,480291402003004
78210,480291402003005
78210,480291402003006
78210,480291402003007
78210,480291402003008
78210,480291402003009
78210,480291402003010
78210,480291402003011
78210,480291402003012
78210,480291402003013
78210,480291402004000
78210,480291402004001
78210,480291402004002
78210,480291402004003
78210,480291402004004
78210,480291402004005
78210,480291402004006
78210,480291402004007
78210,480291402004008
78210,480291402004009
78210,480291402004010
78210,480291402004011
78210,480291402004012
78210,480291402004013
78210,480291402004014
78210,480291403001000
78210,480291403001002
78210,480291403001003
78210,480291403001004
78210,480291403001005
78210,480291403001006
78210,480291403001007
78210,480291403001008
78210,480291403001009
78210,480291403001010
78210,480291403001011
78210,480291403001012
78210,480291403001013
78210,480291403001014
78210,480291403001016
78210,480291403002000
78210,480291403002001
78210,480291403002002
78210,480291403002003
78210,480291403002004
78210,480291403002005
78210,480291403002006
78210,480291403002007
78210,480291403002008
78210,480291403002009
78210,480291403002010
78210,480291403002011
78210,480291403002012
78210,480291403002013
78210,480291403002014
78210,480291403002015
78210,480291403002016
78210,480291403002017
78210,480291403002018
78210,480291403002019
78210,480291403002020
78210,480291403002021
78210,480291403002022
78210,480291403002023
78210,480291403002024
78210,480291403002025
78210,480291403002026
78210,480291403002027
78210,480291403002028
78210,480291403003000
78210,480291403003001
78210,480291403003002
78210,480291403003003
78210,480291403003004
78210,480291403003005
78210,480291403003006
78210,480291403003007
78210,480291403003008
78210,480291403003009
78210,480291403003010
78210,480291403003011
78210,480291403003012
78210,480291403003013
78210,480291404001006
78210,480291404001007
78210,480291404001008
78210,480291404001009
78210,480291404001010
78210,480291404001011
78210,480291404001012
78210,480291404001013
78210,480291404001014
78210,480291404001015
78210,480291404001016
78210,480291404001017
78210,480291404001018
78210,480291404001019
78210,480291404001020
78210,480291404002000
78210,480291404002001
78210,480291404002002
78210,480291404002003
78210,480291404002004
78210,480291404002005
78210,480291404002006
78210,480291404002007
78210,480291404002008
78210,480291404002009
78210,480291404002010
78210,480291404002011
78210,480291404002012
78210,480291404002013
78210,480291404002014
78210,480291404002015
78210,480291404002016
78210,480291404003000
78210,480291404003001
78210,480291404003002
78210,480291404003003
78210,480291404003004
78210,480291404003005
78210,480291404003006
78210,480291404003007
78210,480291404003008
78210,480291404003009
78210,480291404003010
78210,480291404003011
78210,480291404003012
78210,480291404003013
78210,480291404003014
78210,480291404003015
78210,480291404003016
78210,480291404003017
78210,480291404004000
78210,480291404004001
78210,480291404004002
78210,480291404004004
78210,480291404004005
78210,480291404004012
78210,480291404004013
78210,480291404004014
78210,480291404004015
78210,480291404004016
78210,480291404004017
78210,480291404004018
78210,480291404004019
78210,480291404004020
78210,480291404004021
78210,480291405001002
78210,480291405001003
78210,480291405001004
78210,480291405001005
78210,480291405001006
78210,480291405001007
78210,480291405001008
78210,480291405001009
78210,480291405001010
78210,480291405001011
78210,480291405001012
78210,480291405001013
78210,480291405001014
78210,480291405001015
78210,480291405002000
78210,480291405002001
78210,480291405002002
78210,480291405002003
78210,480291405002004
78210,480291405002005
78210,480291405002006
78210,480291405002007
78210,480291405002008
78210,480291405002010
78210,480291405002011
78210,480291405002012
78210,480291405002013
78210,480291405002014
78210,480291405002015
78210,480291405002016
78210,480291405002017
78210,480291405002018
78210,480291405002019
